"","STOP_FRISK_DOM","STOP_FRISK_TIME_MINUTES","MONTH2","DAY2","STOP_WAS_INITIATED","ISSUING_OFFICER_RANK","SUPERVISING_OFFICER_RANK","JURISDICTION_DESCRIPTION","OBSERVED_DURATION_MINUTES","SUSPECTED_CRIME_DESCRIPTION","STOP_DURATION_MINUTES","OFFICER_EXPLAINED_STOP_FLAG","OTHER_PERSON_STOPPED_FLAG","OFFICER_IN_UNIFORM_FLAG","ID_CARD_IDENTIFIES_OFFICER_FLAG","SHIELD_IDENTIFIES_OFFICER_FLAG","VERBAL_IDENTIFIES_OFFICER_FLAG","FRISKED_FLAG","SEARCHED_FLAG","OTHER_CONTRABAND_FLAG","FIREARM_FLAG","KNIFE_CUTTER_FLAG","OTHER_WEAPON_FLAG","WEAPON_FOUND_FLAG","PHYSICAL_FORCE_CEW_FLAG","PHYSICAL_FORCE_DRAW_POINT_FIREARM_FLAG","PHYSICAL_FORCE_HANDCUFF_SUSPECT_FLAG","PHYSICAL_FORCE_OC_SPRAY_USED_FLAG","PHYSICAL_FORCE_OTHER_FLAG","PHYSICAL_FORCE_RESTRAINT_USED_FLAG","PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG","PHYSICAL_FORCE_WEAPON_IMPACT_FLAG","BACKROUND_CIRCUMSTANCES_VIOLENT_CRIME_FLAG","BACKROUND_CIRCUMSTANCES_SUSPECT_KNOWN_TO_CARRY_WEAPON_FLAG","SUSPECTS_ACTIONS_CASING_FLAG","SUSPECTS_ACTIONS_CONCEALED_POSSESSION_WEAPON_FLAG","SUSPECTS_ACTIONS_DECRIPTION_FLAG","SUSPECTS_ACTIONS_DRUG_TRANSACTIONS_FLAG","SUSPECTS_ACTIONS_IDENTIFY_CRIME_PATTERN_FLAG","SUSPECTS_ACTIONS_LOOKOUT_FLAG","SUSPECTS_ACTIONS_OTHER_FLAG","SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG","SEARCH_BASIS_ADMISSION_FLAG","SEARCH_BASIS_CONSENT_FLAG","SEARCH_BASIS_HARD_OBJECT_FLAG","SEARCH_BASIS_INCIDENTAL_TO_ARREST_FLAG","SEARCH_BASIS_OTHER_FLAG","SEARCH_BASIS_OUTLINE_FLAG","DEMEANOR_OF_PERSON_STOPPED","SUSPECT_REPORTED_AGE","SUSPECT_SEX","SUSPECT_RACE_DESCRIPTION","SUSPECT_HEIGHT","SUSPECT_WEIGHT","SUSPECT_BODY_BUILD_TYPE","SUSPECT_EYE_COLOR","SUSPECT_HAIR_COLOR","STOP_LOCATION_PRECINCT","SUSPECT_ARRESTED_FLAG"
"6423",6,1230,"January","Friday","Based_on_Radio_Run","DT2","SGT","Housing",2030,"BURGLARY",204,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","CALM COOPERATIVE",17,"MALE","BLACK",5.6,145,"THN","BRO","BLK",24,"N"
"6424",6,1230,"January","Friday","Based_on_Radio_Run","DT2","SGT","Housing",2030,"BURGLARY",204,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","CALM,COOPERATIVE",16,"MALE","BLACK",5.7,150,"THN","BRO","BLK",24,"N"
"6425",6,1230,"January","Friday","Based_on_Radio_Run","DT2","SGT","Housing",2030,"BURGLARY",204,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","CALM,COOPERATIVE",16,"MALE","BLACK",5.7,150,"THN","BRO","BLK",24,"N"
"6426",7,970,"January","Saturday","Based_on_Self_Initiated","POM","SSA","Other",1,"CRIMINAL_TRESPASS",1,"Y","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","CRIMINAL TRESPASS",51,"FEMALE","BLACK",5.9,160,"MED","BRO","BLK",44,"Y"
"6427",7,975,"January","Saturday","Based_on_Self_Initiated","POM","SSA","Other",0,"CRIMINAL_TRESPASS",1,"Y","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","CRIMINAL TRESPASS",28,"FEMALE","BLACK",5.5,140,"THN","BLK","BRO",44,"Y"
"6428",7,975,"January","Saturday","Based_on_Self_Initiated","POM","SSA","Other",0,"CRIMINAL_TRESPASS",1,"Y","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","CRIMINAL TRESPASS",49,"MALE","BLACK",5.9,180,"MED","BLK","BRO",44,"Y"
"6429",8,157,"January","Sunday","Based_on_Radio_Run","POM","LT","Housing",235,"CPW",6,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","NERVOUS",32,"MALE","BLACK",6,150,"THN","BRO","BLK",114,"N"
"6430",9,120,"January","Monday","Based_on_Radio_Run","POM","SGT","PSB",8,"ASSAULT",10,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","CALM",32,"MALE","BLACK",5.1,145,"THN","BRO","BLK",114,"N"
"6431",9,723,"January","Monday","Based_on_Radio_Run","POM","LT","PSB",5,"BURGLARY",55,"Y","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","Y","N","N","CALM",24,"MALE","BLACK",5.9,155,"MED","BRO","BLK",113,"Y"
"6432",9,723,"January","Monday","Based_on_Radio_Run","POM","LT","PSB",1,"BURGLARY",55,"Y","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","Y","N","N","CALM",29,"MALE","BLACK",5.1,175,"MED","BRO","BLK",113,"Y"
"6433",9,731,"January","Monday","Based_on_Radio_Run","POM","SGT","PSB",2,"PETIT_LARCENY",10,"N","Y","Y","N","N","N","N","Y","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","UPSET",18,"MALE","WHITE_HISPANIC",6.2,200,"THN","BRO","BLK",43,"Y"
"6434",9,731,"January","Monday","Based_on_Radio_Run","POM","SGT","PSB",2,"PETIT_LARCENY",10,"N","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","UPSET",18,"MALE","BLACK_HISPANIC",5.11,200,"HEA","BRO","BLK",43,"Y"
"6435",9,1310,"January","Monday","Based_on_Radio_Run","POM","SSA","PSB",1,"PETIT_LARCENY",10,"Y","Y","N","N","S","V","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","Y","N","N","Y","N","N","N","N","N","Y","N","N","PETIT LARCENY",14,"MALE","BLACK",5.1,120,"MED","BRO","BLK",120,"Y"
"6436",9,1310,"January","Monday","Based_on_Radio_Run","POM","SSA","PSB",1,"PETIT_LARCENY",10,"Y","Y","N","N","S","V","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","Y","N","N","Y","N","Y","N","N","N","Y","N","N","PETIT LARCENY",18,"MALE","WHITE",5.9,135,"THN","GRN","BLN",120,"Y"
"6437",10,183,"January","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",1,"GRAND_LARCENY_AUTO",2,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","Y","Y","N","N","N","NERVOUS",60,"MALE","WHITE",5.8,140,"THN",NA,"XXX",52,"N"
"6438",10,625,"January","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",2,"BURGLARY",15,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","TRYING TO UNDERSTAND SITUATION",48,"MALE","BLACK",6,210,"MED","BRO","BLK",113,"N"
"6439",10,70,"January","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",10,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","CPW",66,"MALE","BLACK_HISPANIC",5.8,265,"HEA","BRO","BLK",43,"N"
"6440",10,830,"January","Tuesday","Based_on_Radio_Run","POF","SGT","PSB",0,"ROBBERY",0,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","ROBBERY",53,"MALE","WHITE_HISPANIC",5.11,300,"HEA","HAZ","BLK",122,"N"
"6441",10,829,"January","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",0,"ROBBERY",0,"Y","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","ROBBERY",26,"MALE","BLACK",6.1,180,"THN","BRO","BLK",122,"Y"
"6442",10,1115,"January","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",1,"ROBBERY",6,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","ROBBERY",19,"MALE","BLACK",6.1,180,"THN","BRO","BLK",71,"N"
"6443",10,1117,"January","Tuesday","Based_on_Self_Initiated","POM","SGT","Housing",0,"CRIMINAL_TRESPASS",2,"Y","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","NERVOUS AND SWEATING",22,"MALE","BLACK",5.7,60,"THN","BRO","BLK",23,"N"
"6444",10,1323,"January","Tuesday","Based_on_Radio_Run","POM","LT","PSB",5,"ROBBERY",5,"Y","Y","Y","N","N","N","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","Y","N","N","N","N","Y","N","N","N","Y","N","N","ROBBERY",18,"MALE","BLACK",6.2,180,"MED","BRO","BLK",49,"Y"
"6445",10,1323,"January","Tuesday","Based_on_Radio_Run","POM","LT","PSB",5,"ROBBERY",5,"Y","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","ROBBERY",21,"MALE","BLACK",6.1,190,"MED","BRO","BLK",49,"Y"
"6446",10,1437,"January","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",1,"CRIMINAL_MISCHIEF",7,"Y","N","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","CRIMINAL MISCHIEF",50,"MALE","BLACK",5.11,180,"XXX","BRO","BLK",42,"N"
"6447",11,30,"January","Wednesday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",3,"Y","N","N","N","S","V","Y","Y","N","Y","N","N","Y","N","N","Y","N","N","N","Y","N","Y","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","INTOX",46,"MALE","BLACK",5.9,170,"MED","BLK","BRO",79,"Y"
"6448",11,110,"January","Wednesday","Based_on_Self_Initiated","POM","LT","PSB",1,"CRIMINAL_POSSESSION_OF_CONTROLLED_SUBSTANCE",1,"Y","N","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","NERVOUS AND ANXIOUS",31,"MALE","WHITE",6.1,210,"MED","BLK","BLK",72,"Y"
"6449",11,615,"January","Wednesday","Based_on_Self_Initiated","POM","SGT","PSB",1,"ROBBERY",15,"Y","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","ROBBERY",0,"MALE","WHITE_HISPANIC",5.6,220,"HEA","BLK","BRO",47,"N"
"6450",11,615,"January","Wednesday","Based_on_Self_Initiated","POM","SGT","PSB",1,"ROBBERY",10,"Y","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","ROBBERY",44,"MALE","WHITE_HISPANIC",5.9,200,"MED","BRO","BRO",47,"N"
"6451",11,870,"January","Wednesday","Based_on_Radio_Run","POM","SGT","PSB",1,"MENACING",10,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","Y","N","N","N","N","N","N","N","N","VERY COMPLIANT",31,"MALE","WHITE",5.8,170,"THN","BRO","BLN",122,"N"
"6452",12,224,"January","Thursday","Based_on_Radio_Run","POM","SGT","PSB",1,"MENACING",10,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","MENACING",33,"MALE","BLACK",5.9,170,"XXX","BRO","BRO",42,"N"
"6453",12,572,"January","Thursday","Based_on_Self_Initiated","POM","SGT","PSB",1,"CRIMINAL_POSSESSION_OF_CONTROLLED_SUBSTANCE",10,"Y","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","NERVOUS",47,"MALE","WHITE",5.7,160,"THN","BRO","BLK",33,"Y"
"6454",12,1010,"January","Thursday","Based_on_C_W_on_Scene","POM","LT","Housing",1,"CRIMINAL_TRESPASS",4,"Y","N","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","NERVOUS",24,"FEMALE","WHITE_HISPANIC",5.4,100,"THN","BRO","BLK",9,"Y"
"6455",21,1087,"January","Saturday","Based_on_Radio_Run","POM","SGT","PSB",30,"ROBBERY",5,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","ROBBERY",16,"MALE","BLACK",5.11,160,"THN","BRO","BRO",88,"N"
"6456",12,1385,"January","Thursday","Based_on_C_W_on_Scene","POF","SGT","PSB",1,"GRAND_LARCENY_AUTO",10,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","GRAND LARCENY AUTO",16,"MALE","BLACK",6,196,"THN","BRO","BLK",63,"N"
"6457",12,1385,"January","Thursday","Based_on_C_W_on_Scene","POF","SGT","PSB",1,"GRAND_LARCENY_AUTO",10,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","GRAND LARCENY AUTO",16,"MALE","BLACK",6,196,"THN","BRO","BLK",63,"N"
"6458",13,230,"January","Friday","Based_on_Self_Initiated","POM","SSA","PSB",15,"CRIMINAL_TRESPASS",22,"Y","N","N","N","S","V","Y","Y","N","N","Y","N","Y","N","N","Y","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","Y","N","N","OUT OF BREATH",20,"MALE","BLACK",5.1,200,"MED","BRO","BLK",120,"Y"
"6459",13,434,"January","Friday","Based_on_Radio_Run","POM","SGT","PSB",1,"ASSAULT",1,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","Y","N","CALM",28,"MALE","WHITE",5.7,175,"MED","BLU","BLN",122,"Y"
"6460",13,1260,"January","Friday","Based_on_Radio_Run","POM","SGT","PSB",2,"CPW",10,"Y","Y","Y","N","N","N","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","Y","Y","N","N","N","N","Y","N","Y","N","N","N","N","CPW",27,"MALE","BLACK",6,150,"THN","BRO","BLK",44,"N"
"6461",14,283,"January","Saturday","Based_on_Radio_Run","POM","SGT","Other",5,"CRIMINAL_TRESPASS",30,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","NORMAL",31,"MALE","WHITE_HISPANIC",5.1,175,"THN","BRO","BLK",40,"Y"
"6462",14,688,"January","Saturday","Based_on_Radio_Run","POM","SGT","PSB",1,"BURGLARY",25,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","NORMAL/ CALM",48,"MALE","WHITE",6,175,"THN","BLU","GRY",120,"N"
"6463",14,1294,"January","Saturday","Based_on_Radio_Run","POM","LT","PSB",2,"BURGLARY",3,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","Y","N","N","Y","N","N","N","N","N","N","N","N","CALM",48,"MALE","BLACK_HISPANIC",6.2,210,"MED","BRO","BRO",42,"N"
"6464",14,1375,"January","Saturday","Based_on_Radio_Run","POM","SGT","PSB",0,"MAKING_GRAFFITI",14,"Y","Y","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","MAKING GRAFFITI",18,"FEMALE","WHITE",5.5,135,"MED","BRO","BRO",108,"Y"
"6465",14,1375,"January","Saturday","Based_on_Radio_Run","POM","SGT","PSB",0,"MAKING_GRAFFITI",14,"Y","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","MAKING GRAFFITI",18,"MALE","BLACK",5.9,160,"MED","BRO","BLK",108,"N"
"6466",14,1375,"January","Saturday","Based_on_Radio_Run","POM","SGT","PSB",0,"MAKING_GRAFFITI",14,"Y","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","MAKING GRAFFITI",18,"MALE","WHITE_HISPANIC",6.1,160,"THN","BRO","BRO",108,"N"
"6467",14,1400,"January","Saturday","Based_on_Self_Initiated","POM","SGT","PSB",5,"CPW",5,"Y","N","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","CPW",15,"MALE","WHITE_HISPANIC",5.9,160,"THN","BRO","BLK",23,"N"
"6468",14,1400,"January","Saturday","Based_on_Self_Initiated","POM","SGT","PSB",5,"CPW",5,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","CPW",15,"MALE","WHITE_HISPANIC",5.9,165,"THN","BRO","BLK",23,"N"
"6469",15,145,"January","Sunday","Based_on_Radio_Run","POM","SGT","PSB",1,"MENACING",5,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","UPSET",30,"MALE","BLACK",5.11,210,"MED","BRO","BLK",47,"N"
"6470",15,742,"January","Sunday","Based_on_C_W_on_Scene","POM","SGT","PSB",10,"ASSAULT",60,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","CALM",37,"MALE","BLACK",6.2,175,"THN","BLK","BLK",79,"N"
"6471",15,925,"January","Sunday","Based_on_Radio_Run","POM","SGT","PSB",1,"ASSAULT",12,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","NERVOUS",15,"MALE","BLACK",5.6,110,"THN","BRO","BLK",47,"N"
"6472",15,1192,"January","Sunday","Based_on_Radio_Run","POM","SGT","PSB",15,"ROBBERY",27,"Y","Y","Y","N","N","N","Y","N","N","N","Y","N","Y","N","N","Y","N","N","Y","Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","UNCOAPPERATIVE",14,"MALE","BLACK",5.6,145,"THN","BRO","BLK",47,"N"
"6473",15,1192,"January","Sunday","Based_on_Radio_Run","POM","SGT","PSB",1,"ROBBERY",27,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","Y","Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","ROBBERY",17,"MALE","BLACK",6.1,170,"THN","BRO","BLK",47,"N"
"6474",15,1295,"January","Sunday","Based_on_Radio_Run","POF","SGT","PSB",1,"ROBBERY",5,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","ROBBERY",17,"MALE","BLACK",5.7,140,"THN","BRO","BLK",88,"Y"
"6475",16,130,"January","Monday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",3,"Y","N","Y","N","N","N","Y","Y","N","Y","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","Y","Y","N","N","NERVOUS AND SCARED",20,"MALE","BLACK",5.8,190,"MED","BRO","BLK",76,"Y"
"6476",16,475,"January","Monday","Based_on_Self_Initiated","POM","SGT","Housing",1,"CRIMINAL_TRESPASS",14,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","RELAXED",30,"FEMALE","BLACK",5.4,150,"MED","BRO","BLK",28,"Y"
"6477",16,490,"January","Monday","Based_on_Self_Initiated","POF","SGT","Housing",1,"CRIMINAL_TRESPASS",6,"Y","N","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","CRIMINAL TRESPASS",48,"MALE","BLACK",5.1,150,"THN","BRO","BLD",28,"Y"
"6478",16,915,"January","Monday","Based_on_Radio_Run","POM","DI","PSB",1,"CPW",10,"Y","N","Y","N","N","N","Y","Y","N","N","Y","N","Y","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","CPW",54,"MALE","BLACK",5.11,165,"THN","BRO","BLK",121,"Y"
"6479",17,19,"January","Tuesday","Based_on_Radio_Run","POF","SGT","PSB",1,"GRAND_LARCENY",14,"Y","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","NERVOUS",21,"MALE","WHITE_HISPANIC",5.9,160,"MED","BRO","BLK",112,"Y"
"6480",17,19,"January","Tuesday","Based_on_Radio_Run","POF","SGT","PSB",1,"GRAND_LARCENY",14,"Y","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","NERVOUS",18,"MALE","BLACK_HISPANIC",5.9,140,"MED","BRO","BLK",112,"Y"
"6481",17,19,"January","Tuesday","Based_on_Radio_Run","POF","SGT","PSB",1,"GRAND_LARCENY",14,"Y","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","NERVOUS",18,"FEMALE","BLACK_HISPANIC",5.5,130,"MED","BRO","BLK",112,"Y"
"6482",17,530,"January","Tuesday","Based_on_Radio_Run","POM","POM","PSB",1,"CPW",10,"Y","N","Y","N","N","N","Y","Y","N","N","Y","N","Y","N","N","Y","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","CPW",19,"MALE","WHITE_HISPANIC",6.1,170,"THN","BRO","BLK",46,"N"
"6483",17,1120,"January","Tuesday","Based_on_Self_Initiated","POM","SGT","PSB",10,"CPSP",20,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","CPSP",17,"MALE","BLACK",5.6,140,"THN","BRO","BLK",44,"Y"
"6484",17,1240,"January","Tuesday","Based_on_Radio_Run","POM","LT","PSB",0,"BURGLARY",5,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","NORMAL",43,"MALE","BLACK",6.1,280,"HEA","BRO","BLK",79,"N"
"6485",18,600,"January","Wednesday","Based_on_Self_Initiated","POM","LT","Housing",1,"CPW",10,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","POLITE",34,"MALE","BLACK",5.9,175,"MED","BRO","BRO",90,"N"
"6486",18,1020,"January","Wednesday","Based_on_Self_Initiated","SGT","LT","PSB",1,"CRIMINAL_TRESPASS",41,"Y","N","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","CRIMINAL TRESPASS",19,"MALE","BLACK",5.9,140,"THN","BRO","BLK",88,"Y"
"6487",18,1270,"January","Wednesday","Based_on_Radio_Run","POM","SGT","PSB",0,"GRAND_LARCENY_AUTO",5,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","TIRED AND SWEATING",19,"MALE","WHITE_HISPANIC",5.1,210,"HEA","BRO","BLK",72,"N"
"6488",18,1270,"January","Wednesday","Based_on_Self_Initiated","POM","SGT","Housing",1,"CRIMINAL_TRESPASS",3,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","CRIMINAL TRESPASS",28,"MALE","BLACK",5.1,160,"THN","BRO","BLK",40,"Y"
"6489",18,1295,"January","Wednesday","Based_on_Self_Initiated","POM","SGT","PSB",10,"CPW",5,"Y","N","N","N","S","V","Y","N","N","Y","N","N","Y","N","N","Y","N","N","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","HOSTILE AND AGGRESSIVE",28,"MALE","WHITE_HISPANIC",5.7,135,"THN","BRO","BLK",46,"Y"
"6490",19,69,"January","Thursday","Based_on_Radio_Run","POF","SGT","PSB",2,"CRIMINAL_TRESPASS",2,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","CRIMINAL TRESPASS",20,"MALE","BLACK",5.7,155,"THN","BRO","BRO",77,"N"
