"","STOP_FRISK_DOM","STOP_FRISK_TIME_MINUTES","MONTH2","DAY2","STOP_WAS_INITIATED","ISSUING_OFFICER_RANK","SUPERVISING_OFFICER_RANK","JURISDICTION_DESCRIPTION","OBSERVED_DURATION_MINUTES","SUSPECTED_CRIME_DESCRIPTION","STOP_DURATION_MINUTES","OFFICER_EXPLAINED_STOP_FLAG","OTHER_PERSON_STOPPED_FLAG","OFFICER_IN_UNIFORM_FLAG","ID_CARD_IDENTIFIES_OFFICER_FLAG","SHIELD_IDENTIFIES_OFFICER_FLAG","VERBAL_IDENTIFIES_OFFICER_FLAG","FRISKED_FLAG","SEARCHED_FLAG","OTHER_CONTRABAND_FLAG","FIREARM_FLAG","KNIFE_CUTTER_FLAG","OTHER_WEAPON_FLAG","WEAPON_FOUND_FLAG","PHYSICAL_FORCE_CEW_FLAG","PHYSICAL_FORCE_DRAW_POINT_FIREARM_FLAG","PHYSICAL_FORCE_HANDCUFF_SUSPECT_FLAG","PHYSICAL_FORCE_OC_SPRAY_USED_FLAG","PHYSICAL_FORCE_OTHER_FLAG","PHYSICAL_FORCE_RESTRAINT_USED_FLAG","PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG","PHYSICAL_FORCE_WEAPON_IMPACT_FLAG","BACKROUND_CIRCUMSTANCES_VIOLENT_CRIME_FLAG","BACKROUND_CIRCUMSTANCES_SUSPECT_KNOWN_TO_CARRY_WEAPON_FLAG","SUSPECTS_ACTIONS_CASING_FLAG","SUSPECTS_ACTIONS_CONCEALED_POSSESSION_WEAPON_FLAG","SUSPECTS_ACTIONS_DECRIPTION_FLAG","SUSPECTS_ACTIONS_DRUG_TRANSACTIONS_FLAG","SUSPECTS_ACTIONS_IDENTIFY_CRIME_PATTERN_FLAG","SUSPECTS_ACTIONS_LOOKOUT_FLAG","SUSPECTS_ACTIONS_OTHER_FLAG","SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG","SEARCH_BASIS_ADMISSION_FLAG","SEARCH_BASIS_CONSENT_FLAG","SEARCH_BASIS_HARD_OBJECT_FLAG","SEARCH_BASIS_INCIDENTAL_TO_ARREST_FLAG","SEARCH_BASIS_OTHER_FLAG","SEARCH_BASIS_OUTLINE_FLAG","DEMEANOR_OF_PERSON_STOPPED","SUSPECT_REPORTED_AGE","SUSPECT_SEX","SUSPECT_RACE_DESCRIPTION","SUSPECT_HEIGHT","SUSPECT_WEIGHT","SUSPECT_BODY_BUILD_TYPE","SUSPECT_EYE_COLOR","SUSPECT_HAIR_COLOR","STOP_LOCATION_PRECINCT","SUSPECT_ARRESTED_FLAG"
"4905",6,10,"December","Sunday","Based_on_Self_Initiated","POM","SGT","PSB",1,"CPW",10,"Y","Y","N","I","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","CPW",17,"MALE","BLACK",5.1,180,"THN","BRO","BLK",48,"N"
"4906",6,788,"November","Wednesday","Based_on_C_W_on_Scene","POM","SGT","Transit",10,"CPW",5,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","CPW",15,"MALE","BLACK",5.7,110,"THN","BRO","BLK",48,"N"
"4907",6,788,"November","Wednesday","Based_on_C_W_on_Scene","POM","SGT","Transit",10,"CPW",5,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","CPW",25,"MALE","WHITE_HISPANIC",5.11,140,"MED","BRO","BLK",48,"N"
"4908",6,820,"December","Tuesday","Based_on_Self_Initiated","SGT","LSA","PSB",1,"CPW",5,"Y","Y","N","N","S","V","Y","Y","N","N","Y","N","Y","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","Y","N","Y","N","N","N","NERVOUS",18,"MALE","BLACK",5.6,140,"THN","BRO","BLK",48,"N"
"4909",6,825,"December","Tuesday","Based_on_Self_Initiated","SGT","LSA","PSB",1,"CPW",5,"Y","Y","N","N","S","V","Y","Y","N","N","Y","N","Y","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","Y","N","Y","N","N","N","NERVOUS",18,"MALE","BLACK",5.7,150,"THN","BRO","BLK",48,"N"
"4910",6,1085,"December","Thursday","Based_on_Radio_Run","POM","SGT","PSB",4,"CPW",3,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","CPW",30,"MALE","BLACK_HISPANIC",6.1,190,"MED","BRO","BLK",48,"N"
"4911",6,52,"December","Friday","Based_on_Radio_Run","POM","SGT","PSB",1,"ROBBERY",8,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","ROBBERY",36,"MALE","BLACK",5.9,170,"MED","BRO","BLK",48,"Y"
"4912",6,267,"December","Saturday","Based_on_Radio_Run","POM","SGT","PSB",30,"CPW",30,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","CPW",17,"MALE","WHITE_HISPANIC",5.8,165,"THN","BRO","XXX",48,"N"
"4913",6,1375,"December","Wednesday","Based_on_Radio_Run","POF","SGT","PSB",2,"CPW",5,"Y","Y","Y","N","N","N","Y","N","N","Y","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","NORMAL",19,"FEMALE","WHITE_HISPANIC",5.4,140,"MED","BLK","BLK",48,"N"
"4914",6,1187,"December","Friday","Based_on_C_W_on_Scene","POM","LT","PSB",1,"PETIT_LARCENY",5,"Y","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","Y","Y","Y","N","N","Y","N","N","N","PETIT LARCENY",19,"MALE","BLACK",6.1,150,"THN","BRO","BLK",48,"N"
"4915",6,1094,"December","Saturday","Based_on_Radio_Run","POM","SGT","PSB",0,"CPW",15,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","CPW",36,"MALE","WHITE_HISPANIC",5.6,180,"THN","BRO","BLK",48,"N"
"4916",6,1094,"December","Saturday","Based_on_Radio_Run","POF","SGT","PSB",0,"CPW",15,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","CPW",14,"MALE","BLACK_HISPANIC",5.1,150,"MED","BRO","BLK",48,"N"
"4917",6,1323,"January","Tuesday","Based_on_Radio_Run","POM","LT","PSB",5,"ROBBERY",5,"Y","Y","Y","N","N","N","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","Y","N","N","N","N","Y","N","N","N","Y","N","N","ROBBERY",18,"MALE","BLACK",6.2,180,"MED","BRO","BLK",49,"Y"
"4918",6,1323,"January","Tuesday","Based_on_Radio_Run","POM","LT","PSB",5,"ROBBERY",5,"Y","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","ROBBERY",21,"MALE","BLACK",6.1,190,"MED","BRO","BLK",49,"Y"
"4919",6,252,"January","Friday","Based_on_Radio_Run","POF","SGT","PSB",0,"CPW",3,"Y","N","Y","N","N","N","Y","N","N","Y","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","CPW",44,"MALE","BLACK",6.2,250,"HEA","BRO","BLD",49,"Y"
"4920",6,1310,"January","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",3,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","Y","N","N","N","N","N","Y","N","N","N","Y","CPW",53,"MALE","WHITE_HISPANIC",5.6,200,"MED","BRO","GRY",49,"N"
"4921",6,510,"January","Thursday","Based_on_Radio_Run","POM","SGT","PSB",1,"GRAND_LARCENY_AUTO",10,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","Y","N","Y","N","N","Y","N","Y","N","N","Y","N","N","N","NERVOUS",22,"MALE","BLACK",6,180,"THN","BRO","BLK",49,"N"
"4922",6,1026,"January","Wednesday","Based_on_Self_Initiated","POM","SGT","PSB",2,"BURGLARY",6,"Y","Y","N","N","S","V","Y","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","DENIAL",17,"MALE","BLACK",6.2,185,"MED","BRO","BLK",49,"N"
"4923",6,1026,"January","Wednesday","Based_on_Self_Initiated","POM","SGT","PSB",2,"BURGLARY",6,"Y","Y","N","N","S","V","Y","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","BURGLARY",16,"MALE","BLACK",5.6,140,"THN","BRO","BLK",49,"N"
"4924",6,1026,"January","Wednesday","Based_on_Radio_Run","POM","SGT","PSB",2,"BURGLARY",6,"Y","N","N","N","S","N","Y","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","DENIAL",17,"MALE","BLACK",6.2,185,"MED","BRO","BLK",49,"Y"
"4925",6,1400,"January","Thursday","Based_on_Self_Initiated","POM","SGT","Housing",1,"CPW",10,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","CPW",56,"MALE","WHITE_HISPANIC",5.9,210,"MED","HAZ","BRO",49,"N"
"4926",6,890,"January","Thursday","Based_on_C_W_on_Scene","POM","SGT","PSB",1,"GRAND_LARCENY",8,"Y","N","Y","N","N","N","Y","Y","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","Y","N","N","NERVOUS",22,"MALE","BLACK_HISPANIC",5.5,160,"THN","BRO","BLK",49,"N"
"4927",6,230,"January","Sunday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",10,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","INTOX",34,"MALE","WHITE",5.7,120,"MED","BRO","BLK",49,"N"
"4928",6,524,"January","Monday","Based_on_Radio_Run","POF","SGT","PSB",1,"BURGLARY",10,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","CALM",22,"FEMALE","WHITE_HISPANIC",5.5,185,"HEA","GRN","BLN",49,"N"
"4929",6,524,"January","Monday","Based_on_Radio_Run","POF","SGT","PSB",1,"BURGLARY",10,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","CALM",32,"MALE","WHITE_HISPANIC",5.7,210,"HEA","BLK","BRO",49,"N"
"4930",6,1096,"January","Thursday","Based_on_Self_Initiated","POM","SGT","PSB",1,"CPW",5,"Y","N","Y","N","N","N","Y","Y","N","N","Y","N","Y","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","CPW",58,"MALE","BLACK",5.6,220,"HEA","BRO","BLD",49,"Y"
"4931",6,155,"January","Friday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",5,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","SHOCKED/SURPRISED",25,"MALE","WHITE_HISPANIC",5.8,230,"HEA","BRO","BLK",49,"N"
"4932",6,155,"January","Friday","Based_on_Radio_Run","POM","SGT","PSB",3,"CPW",5,"Y","Y","N","N","S","N","Y","Y","N","Y","N","N","Y","N","N","Y","N","N","N","Y","N","Y","N","N","Y","N","N","N","N","N","Y","Y","N","Y","N","N","N","CPW",34,"MALE","WHITE_HISPANIC",5.9,235,"MED","BRO","BRO",49,"Y"
"4933",6,155,"January","Friday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",5,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","SHOCKED/SURPRISED",27,"MALE","WHITE_HISPANIC",6,170,"THN","BRO","BLK",49,"N"
"4934",6,660,"January","Tuesday","Based_on_Radio_Run","POF","SGT","PSB",1,"BURGLARY",20,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","BURGLARY",35,"MALE","BLACK",5.7,140,"THN","BRO","BLK",49,"Y"
"4935",6,1026,"January","Wednesday","Based_on_Self_Initiated","POM","LT","PSB",2,"BURGLARY",6,"Y","N","N","N","S","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","Y","N","N","DENIAL",16,"MALE","BLACK",5.7,150,"THN","BRO","BRO",49,"Y"
"4936",6,5,"January","Sunday","Based_on_Self_Initiated","POM","LT","PSB",1,"CPW",10,"Y","N","Y","N","N","N","Y","Y","N","Y","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","CPW",31,"MALE","BLACK",5.11,180,"THN","BRO","BLK",49,"Y"
"4937",6,1285,"February","Saturday","Based_on_Self_Initiated","POM","SGT","Housing",3,"CPW",5,"Y","Y","Y","N","N","N","Y","Y","N","N","Y","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","VERY NERVOUS",22,"MALE","WHITE",5.8,165,"MED","BRO","BRO",49,"Y"
"4938",6,315,"February","Wednesday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPSP",15,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","Y","N","N","N","N","N","N","Y","N","Y","N","N","NERVOUS",22,"MALE","BLACK",5.11,160,"THN","BRO","BLK",49,"N"
"4939",6,660,"February","Wednesday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPSP",5,"Y","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","CPSP",55,"MALE","BLACK",5.5,145,"THN","BRO","BLD",49,"Y"
"4940",6,660,"February","Wednesday","Based_on_Radio_Run","POM","SGT","PSB",1,"PETIT_LARCENY",5,"Y","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","PETIT LARCENY",55,"FEMALE","BLACK",5.6,155,"THN","BRO","BLK",49,"Y"
"4941",6,820,"February","Saturday","Based_on_Self_Initiated","POM","SGT","PSB",1,"CPW",10,"Y","Y","N","N","S","V","Y","Y","N","N","Y","N","Y","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","CPW",17,"MALE","WHITE_HISPANIC",5.4,140,"THN","BRO","BRO",49,"Y"
"4942",6,820,"February","Saturday","Based_on_Self_Initiated","POM","SGT","PSB",1,"CPW",5,"Y","Y","N","N","S","V","Y","Y","Y","N","Y","N","Y","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","UPSET",16,"MALE","WHITE_HISPANIC",5.1,140,"THN","BRO","BRO",49,"Y"
"4943",6,1235,"February","Saturday","Based_on_Self_Initiated","POM","SGT","Housing",1,"CPW",5,"Y","N","Y","N","N","N","Y","Y","N","N","Y","N","Y","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","CPW",17,"MALE","BLACK",6.1,200,"HEA","BRO","BLK",49,"Y"
"4944",6,580,"February","Wednesday","Based_on_Self_Initiated","POM","SGT","PSB",1,"CRIMINAL_POSSESSION_OF_MARIHUANA",5,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","CRIMINAL POSSESSION OF MARIHUANA",35,"MALE","WHITE_HISPANIC",5.6,140,"U","BRO","BLK",49,"N"
"4945",6,95,"February","Thursday","Based_on_Self_Initiated","POM","POM","PSB",1,"OTHER",8,"Y","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","N","N","OTHER",17,"MALE","BLACK",5.8,135,"THN","BRO","BLK",49,"Y"
"4946",6,943,"February","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",1,"ROBBERY",5,"Y","Y","N","N","N","V","Y","Y","N","N","N","N","N","N","N","Y","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","Y","N","N","ROBBERY",17,"MALE","BLACK",6.1,225,"HEA","BRO","BRO",49,"Y"
"4947",6,943,"February","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",1,"ROBBERY",5,"Y","Y","N","N","N","V","Y","Y","N","N","N","N","N","N","N","Y","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","Y","N","N","ROBBERY",15,"MALE","BLACK",5.9,160,"THN","BRO","BRO",49,"Y"
"4948",6,943,"February","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",1,"ROBBERY",5,"Y","Y","N","N","N","V","Y","Y","N","N","N","N","N","N","N","Y","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","Y","N","N","ROBBERY",15,"MALE","BLACK",6,140,"THN","BRO","BRO",49,"Y"
"4949",6,810,"February","Friday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",10,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","CPW",44,"MALE","BLACK_HISPANIC",5.7,155,"THN","BRO","BRO",49,"N"
"4950",6,796,"February","Friday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",10,"Y","Y","N","N","S","V","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","Y","Y","N","N","Y","CPW",53,"MALE","BLACK_HISPANIC",5.6,175,"MED","BRO","GRY",49,"Y"
"4951",6,340,"February","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",1,"BURGLARY",5,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","FRIENDLY AND COOPERATIVE",31,"MALE","WHITE_HISPANIC",5.8,170,"MED","BLK","BLK",49,"N"
"4952",6,995,"February","Wednesday","Based_on_Radio_Run","POM","SGT","PSB",1,"PETIT_LARCENY",5,"Y","N","N","N","N","V","N","Y","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","PETIT LARCENY",36,"FEMALE","BLACK",5.4,140,"MED","BRO","BLK",49,"Y"
"4953",6,252,"February","Sunday","Based_on_Radio_Run","POM","SGT","PSB",0,"BURGLARY",5,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","NERVOUS",31,"MALE","BLACK",6.2,220,"MED","BRO","BLK",49,"N"
"4954",6,742,"February","Sunday","Based_on_Radio_Run","POM","LT","Other",1,"CPW",5,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","NERVOUS",52,"MALE","BLACK",5.9,180,"MED","BRO","BLK",49,"N"
"4955",6,742,"February","Sunday","Based_on_Radio_Run","POM","LT","Other",1,"CPW",5,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","NERVOUS",38,"MALE","BLACK",5.8,175,"THN","BRO","BLK",49,"N"
"4956",6,807,"March","Wednesday","Based_on_Radio_Run","POF","SGT","PSB",0,"CPW",5,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","CPW",46,"FEMALE","BLACK",5.5,160,"MED","BLK","XXX",49,"N"
"4957",6,995,"March","Thursday","Based_on_Radio_Run","POM","SGT","PSB",1,"CRIMINAL_POSSESSION_OF_MARIHUANA",10,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","CRIMINAL POSSESSION OF MARIHUANA",26,"MALE","BLACK",5.11,150,"HEA","BLK","BLK",49,"N"
"4958",6,257,"February","Tuesday","Based_on_Self_Initiated","POM","SGT","PSB",1,"BURGLARY",5,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","CALM",52,"MALE","WHITE",6.3,200,"THN","BRO","XXX",49,"N"
"4959",6,220,"February","Tuesday","Based_on_Self_Initiated","POM","SGT","PSB",2,"BURGLARY",2,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","CALM",50,"MALE","WHITE_HISPANIC",5.11,180,"MED","BRO","BLN",49,"N"
"4960",6,605,"March","Wednesday","Based_on_C_W_on_Scene","POM","SGT","PSB",5,"ASSAULT",10,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","UPSET AND FRUSTRATED",22,"MALE","BLACK",5.9,150,"THN","BRO","BLK",49,"Y"
"4961",6,1084,"March","Wednesday","Based_on_C_W_on_Scene","POM","LT","PSB",1802,"PETIT_LARCENY",180,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","PETIT LARCENY",46,"MALE","BLACK",6.1,160,"THN","BRO","BLD",49,"N"
"4962",6,1167,"March","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",1,"MAKING_GRAFFITI",5,"Y","Y","N","N","S","V","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","MAKING GRAFFITI",17,"FEMALE","WHITE",5.5,130,"MED","BRO","BLK",49,"N"
"4963",6,1167,"March","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",1,"MAKING_GRAFFITI",5,"Y","Y","N","N","S","V","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","Y","N","N","N","N","MAKING GRAFFITI",17,"MALE","BLACK",6.2,176,"MED","BRO","BLK",49,"N"
"4964",6,1167,"March","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",1,"MAKING_GRAFFITI",5,"Y","Y","N","N","S","V","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","Y","N","N","N","N","MAKING GRAFFITI",18,"MALE","BLACK",5.11,165,"MED","BRO","BLK",49,"N"
"4965",6,1335,"March","Wednesday","Based_on_Self_Initiated","POM","SGT","Housing",2,"CPW",5,"Y","N","Y","N","N","N","Y","Y","Y","N","Y","N","Y","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","VERY HOSTILE",28,"MALE","BLACK",5.8,170,"THN","BRO","BLK",49,"Y"
"4966",6,1386,"March","Wednesday","Based_on_Radio_Run","POM","SGT","PSB",1,"MAKING_GRAFFITI",5,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","MAKING GRAFFITI",19,"MALE","WHITE_HISPANIC",5.9,170,"MED","BRO","BLK",49,"N"
"4967",6,1386,"March","Wednesday","Based_on_Radio_Run","POM","SGT","PSB",1,"MAKING_GRAFFITI",4,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","RELAX",22,"MALE","WHITE_HISPANIC",5.11,170,"MED","BRO","BLK",49,"N"
"4968",6,1386,"March","Wednesday","Based_on_Radio_Run","POM","SGT","PSB",1,"MAKING_GRAFFITI",5,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","MAKING GRAFFITI",18,"MALE","WHITE_HISPANIC",5.9,150,"THN","BRO","BLK",49,"N"
"4969",6,1386,"March","Wednesday","Based_on_Radio_Run","POM","SGT","PSB",1,"MAKING_GRAFFITI",4,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","RELAX",19,"MALE","WHITE",5.11,160,"THN","BRO","BLK",49,"N"
"4970",6,1386,"March","Wednesday","Based_on_Radio_Run","POM","SGT","PSB",1,"MAKING_GRAFFITI",5,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","MAKING GRAFFITI",18,"MALE","WHITE_HISPANIC",6.2,180,"MED","BRO","BLK",49,"N"
"4971",6,1386,"March","Wednesday","Based_on_Radio_Run","POM","SGT","PSB",1,"MAKING_GRAFFITI",5,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","MAKING GRAFFITI",21,"MALE","BLACK",6.2,170,"THN","BRO","BLK",49,"N"
"4972",6,175,"March","Tuesday","Based_on_Radio_Run","POF","SGT","PSB",1,"BURGLARY",8,"Y","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","Y","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","N","N","Y","N","N","Y","N","NORMAL",17,"FEMALE","BLACK_HISPANIC",5.3,172,"HEA","BRO","BRO",49,"Y"
"4973",6,175,"March","Tuesday","Based_on_Radio_Run","POF","SGT","PSB",1,"BURGLARY",8,"Y","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","NORMAL",18,"FEMALE","WHITE_HISPANIC",5.4,190,"HEA","HAZ","RED",49,"Y"
